Date,HomeTeam,AwayTeam,Home_Spec_Goals_Pro,Away_Spec_Goals_Pro,Home_Gen_Goals_Pro,Away_Gen_Goals_Pro,Home_Spec_HT_Goals_Pro,Away_Spec_HT_Goals_Pro,Home_Gen_HT_Goals_Pro,Away_Gen_HT_Goals_Pro,Home_Spec_HT_Goals_Against,Away_Spec_HT_Goals_Against,Home_Gen_HT_Goals_Against,Away_Gen_HT_Goals_Against,Home_Spec_Goals_Suffered,Away_Spec_Goals_Suffered,Home_Gen_Goals_Suffered,Away_Gen_Goals_Suffered,Home_Spec_Corners_Pro,Away_Spec_Corners_Pro,Home_Gen_Corners_Pro,Away_Gen_Corners_Pro,Home_Spec_Corners_Against,Away_Spec_Corners_Against,Home_Gen_Corners_Against,Away_Gen_Corners_Against,Home_Spec_Fouls_Pro,Away_Spec_Fouls_Pro,Home_Gen_Fouls_Pro,Away_Gen_Fouls_Pro,Home_Spec_Fouls_Against,Away_Spec_Fouls_Against,Home_Gen_Fouls_Against,Away_Gen_Fouls_Against,Home_Spec_Offsides_Pro,Away_Spec_Offsides_Pro,Home_Gen_Offsides_Pro,Away_Gen_Offsides_Pro,Home_Spec_Offsides_Against,Away_Spec_Offsides_Against,Home_Gen_Offsides_Against,Away_Gen_Offsides_Against,Home_Spec_Yellows_Pro,Away_Spec_Yellows_Pro,Home_Gen_Yellows_Pro,Away_Gen_Yellows_Pro,Home_Spec_Yellows_Against,Away_Spec_Yellows_Against,Home_Gen_Yellows_Against,Away_Gen_Yellows_Against,Home_Spec_Reds_Pro,Away_Spec_Reds_Pro,Home_Gen_Reds_Pro,Away_Gen_Reds_Pro,Home_Spec_Reds_Against,Away_Spec_Reds_Against,Home_Gen_Reds_Against,Away_Gen_Reds_Against,Home_Spec_Points,Away_Spec_Points,Target
2002-02-23,Sheffield Weds,Rotherham,0.8,0.6,1.6,1.0,0.4,0.2,0.6,0.6,1.6,0.0,1.2,0.2,2.0,1.6,1.6,1.4,3.8,4.8,5.0,6.8,3.8,6.8,8.6,6.8,10.2,13.4,13.8,12.6,10.0,11.0,11.4,12.8,2.8,2.2,4.2,3.4,4.6,3.0,3.0,3.0,2.0,1.0,2.6,1.4,1.0,1.8,1.4,1.4,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,-0.2,2.0
2002-02-23,Stockport,Wolves,0.6,2.0,1.2,2.2,0.2,0.6,0.4,0.2,0.8,0.6,0.8,0.6,2.4,1.0,2.0,0.8,6.0,6.0,3.2,8.4,6.0,4.0,8.2,3.8,12.2,12.4,13.6,11.2,10.4,14.0,10.2,14.6,1.8,3.2,2.8,3.0,7.4,2.0,6.2,1.6,1.2,1.0,1.2,0.6,1.4,2.0,1.0,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,-0.6,0.6,2.0
2002-02-23,Gillingham,Bradford,1.4,1.2,1.6,1.6,1.2,0.6,1.2,0.6,0.4,1.0,0.6,0.6,1.0,2.6,1.4,1.6,6.8,4.6,5.8,4.6,3.8,7.8,4.4,5.6,13.4,13.0,12.4,15.2,11.6,10.4,9.2,15.0,6.0,2.4,5.2,2.8,2.0,3.8,1.2,4.0,0.4,1.2,0.8,1.6,1.2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.6,0.2,0.0,2.0
2002-02-23,Millwall,Wimbledon,1.4,1.2,1.0,0.8,0.6,0.6,0.6,0.6,0.2,0.6,0.0,0.2,0.6,1.0,1.0,0.8,6.0,3.8,6.4,5.8,3.4,7.2,4.2,5.4,13.0,12.2,13.0,10.0,18.4,14.0,13.4,13.8,3.6,4.6,3.6,3.4,2.6,4.8,1.6,4.8,1.0,1.2,1.4,0.8,2.0,1.2,1.4,1.0,0.0,0.2,0.0,0.0,0.6,0.0,0.4,0.2,0.2,0.0,2.0
2002-02-23,Birmingham,Watford,0.8,0.6,0.6,1.0,0.4,0.4,0.4,0.6,0.2,0.4,0.4,0.2,0.6,1.0,1.0,1.0,6.8,3.2,5.4,3.6,4.4,5.6,5.8,4.8,12.8,15.0,13.8,15.2,11.8,11.4,13.6,13.2,3.2,4.0,3.4,4.8,3.2,4.0,5.4,4.2,1.4,2.0,1.4,1.8,1.2,2.0,1.0,1.8,0.0,0.4,0.2,0.2,0.4,0.0,0.0,0.2,-0.2,-0.2,0.0
2002-02-23,Nott'm Forest,Grimsby,1.0,0.2,1.0,0.4,0.4,0.2,0.0,0.2,0.6,0.6,0.4,0.6,0.8,1.0,1.0,1.2,6.0,2.2,5.8,3.6,4.0,8.4,6.4,7.2,11.0,9.2,10.8,12.6,11.0,11.6,7.6,13.0,2.0,1.6,3.8,3.0,4.4,2.6,2.0,3.0,1.0,0.6,0.8,1.0,1.0,1.0,0.6,1.2,0.2,0.2,0.0,0.4,0.0,0.2,0.0,0.2,-0.2,-0.4,1.0
2002-02-23,Crewe,Burnley,1.2,1.0,1.0,1.0,0.8,0.4,0.6,0.4,0.6,1.4,0.6,1.0,2.2,1.6,2.2,1.2,4.4,6.6,4.6,7.4,4.6,6.0,3.4,4.0,9.8,15.8,9.0,16.8,12.8,17.0,11.6,17.6,1.0,3.2,2.4,2.0,1.4,3.0,1.6,2.6,0.2,1.8,0.6,1.6,1.2,1.6,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,2.0
2002-02-23,Coventry,Barnsley,1.8,1.6,2.8,1.8,0.6,0.4,1.0,1.0,0.4,0.4,0.6,0.8,0.6,1.4,1.0,1.8,6.2,7.2,4.6,7.0,4.8,4.4,6.2,4.4,9.4,11.8,10.6,14.8,11.6,9.6,10.2,11.8,3.8,4.8,3.2,4.0,5.0,2.4,5.8,2.6,0.6,1.6,1.0,1.8,1.2,0.4,0.8,1.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.6,0.0,0.0
2002-02-23,Crystal Palace,Sheffield United,1.4,0.8,1.4,1.0,0.4,0.2,0.6,0.6,1.0,0.2,1.0,0.4,1.4,1.0,1.4,1.2,4.4,6.0,4.4,8.8,4.2,7.8,4.4,5.2,12.2,15.6,12.0,11.6,13.4,17.2,12.6,14.4,5.2,2.8,5.6,1.0,4.2,3.2,2.8,4.8,1.8,1.4,1.6,1.8,1.4,2.4,1.6,3.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,-0.2,2.0
2002-02-26,Burnley,Birmingham,1.0,1.2,1.4,1.0,0.2,0.6,0.6,0.6,0.8,0.4,0.6,0.2,1.4,0.8,1.0,1.2,6.4,3.6,6.6,4.4,5.0,6.4,5.4,6.8,14.0,14.8,14.8,13.6,17.4,12.8,15.2,12.4,4.8,3.0,2.0,3.2,2.6,4.0,2.0,5.4,0.8,1.8,1.6,2.0,1.6,1.2,1.4,1.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,2.0
2002-02-26,Grimsby,Stockport,0.8,1.0,0.4,1.4,0.4,0.4,0.2,0.6,0.4,1.2,0.2,1.4,0.6,2.4,0.8,2.6,4.6,4.4,4.6,4.0,6.6,9.0,8.2,9.2,12.4,15.8,12.0,13.0,16.6,11.6,12.4,9.6,3.6,3.2,2.8,2.4,3.0,8.2,3.2,5.8,1.0,1.4,0.8,1.6,1.4,0.8,1.2,1.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,-0.2,-0.6,0.0
2002-02-26,Portsmouth,Coventry,2.0,2.4,1.6,3.0,0.8,1.2,0.8,1.2,0.8,0.2,1.6,0.6,2.2,1.4,2.6,0.8,5.8,4.2,3.6,5.6,6.8,6.0,6.6,5.8,10.8,15.4,10.2,10.2,12.2,13.2,12.0,11.0,4.0,3.4,2.8,3.2,3.4,5.4,4.6,4.8,1.2,1.8,2.2,0.2,2.0,1.6,1.8,1.2,0.4,0.6,0.6,0.0,0.0,0.4,0.0,0.0,-0.2,0.6,0.0
2002-02-26,Preston,West Brom,1.4,0.6,1.6,1.8,1.0,0.4,0.6,1.6,0.8,0.4,0.2,0.2,1.6,0.6,1.8,0.2,7.6,3.2,4.6,4.4,3.6,7.6,5.4,5.2,11.2,17.0,13.8,18.6,14.0,14.8,15.0,15.0,1.4,4.0,3.4,5.8,2.6,3.0,2.6,3.4,1.0,1.2,1.4,1.0,2.6,1.2,1.8,1.8,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0
2002-02-26,Rotherham,Gillingham,1.4,1.6,1.2,1.4,0.4,1.0,0.4,1.0,0.6,0.8,0.2,1.0,1.2,2.0,1.2,1.6,9.2,5.2,6.4,5.6,2.6,5.8,5.6,4.6,12.2,11.2,13.2,11.8,14.0,11.0,14.0,9.0,3.0,4.0,4.6,4.2,1.8,2.2,3.4,1.2,1.8,1.6,1.6,1.0,1.4,1.4,1.4,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0
2002-02-26,Watford,Norwich,1.2,1.2,1.2,1.0,0.8,0.8,0.6,0.0,0.6,0.8,0.4,0.2,1.8,1.4,1.4,0.6,3.0,4.2,5.2,3.4,7.6,5.4,5.0,7.2,15.4,11.6,13.8,14.4,13.6,13.4,12.2,17.0,3.2,3.4,4.2,3.0,3.0,2.0,3.6,2.0,2.0,2.2,1.8,2.8,1.2,1.4,2.2,1.8,0.4,0.0,0.2,0.2,0.2,0.4,0.2,0.0,-0.4,0.0,0.0
2002-02-26,Wolves,Walsall,2.2,0.8,3.0,1.0,0.4,0.2,0.8,0.4,0.4,0.8,0.6,0.6,1.2,1.4,0.8,1.6,11.2,4.2,9.4,6.2,3.4,6.6,4.2,5.2,11.2,16.4,10.2,14.0,13.0,12.8,13.4,13.0,1.8,3.2,3.4,3.4,2.4,3.2,1.2,3.2,1.0,1.8,0.8,2.0,1.2,1.6,1.2,1.4,0.0,0.2,0.0,0.2,0.4,0.0,0.2,0.0,1.0,-0.2,0.0
2002-02-26,Barnsley,Crystal Palace,1.8,1.4,1.2,1.0,1.2,0.8,0.6,0.6,0.6,0.6,1.2,1.0,1.0,1.2,2.0,1.6,5.4,4.4,6.8,5.0,5.2,6.8,5.0,3.8,15.6,12.8,15.4,11.6,10.4,14.0,10.6,12.4,3.4,4.2,4.0,6.0,2.2,3.8,2.4,2.6,2.2,1.2,2.2,1.6,1.4,1.2,0.8,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,-0.2,-0.4,2.0
2002-02-26,Bradford,Nott'm Forest,1.6,1.2,1.8,1.0,0.4,0.4,1.0,0.0,0.6,0.4,0.4,0.4,1.4,0.8,1.4,1.0,7.4,4.4,4.2,6.8,5.8,7.6,6.4,5.6,16.0,13.8,14.6,8.8,17.2,9.8,11.4,7.4,2.0,3.6,2.4,3.8,4.6,2.6,4.0,2.0,2.0,1.2,1.4,0.6,1.6,1.0,1.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,-0.2,0.0
2002-02-27,Man City,Sheffield Weds,2.6,1.6,1.6,1.8,1.0,0.6,0.2,0.6,0.0,0.4,0.4,1.2,0.8,1.2,1.0,2.0,9.4,5.2,9.8,5.0,6.0,9.2,5.8,6.4,10.8,13.8,11.2,14.8,10.6,11.6,10.8,13.2,1.4,4.2,2.2,3.6,5.2,3.0,4.6,4.0,2.0,2.0,0.8,2.2,1.8,1.4,1.0,1.6,0.6,0.2,0.4,0.0,0.0,0.2,0.0,0.2,0.4,-0.2,0.0
2002-03-02,Wolves,Gillingham,2.4,1.6,3.2,1.4,0.2,0.8,0.8,0.8,0.4,0.8,0.4,1.2,0.6,2.2,0.6,2.2,10.2,5.2,8.0,5.4,2.8,4.4,4.0,3.0,11.2,11.2,10.2,11.0,11.6,9.8,11.8,10.0,2.6,4.2,3.6,4.6,1.4,2.0,1.2,1.4,1.2,1.6,0.8,1.0,0.8,1.2,1.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.2,1.0,-0.2,0.0
2002-03-02,Wimbledon,West Brom,1.0,0.6,0.8,1.6,0.4,0.4,0.6,1.4,0.0,0.4,0.0,0.2,0.4,0.8,0.4,0.4,7.4,3.0,5.4,4.8,4.0,6.6,7.2,5.6,12.2,17.0,11.4,18.6,16.4,14.6,14.4,15.4,4.6,2.8,3.4,4.8,6.6,2.8,6.2,3.4,0.6,1.0,0.6,1.0,1.2,0.4,1.2,1.6,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.2,2.0
2002-03-02,Watford,Crewe,1.4,1.2,1.4,1.2,1.0,0.4,0.8,0.6,0.4,1.0,0.4,0.6,1.8,1.4,1.2,2.4,4.0,5.6,6.0,6.0,7.2,5.2,4.0,4.0,15.4,7.8,14.2,9.8,12.2,10.2,9.8,12.6,3.4,4.8,4.4,1.0,4.2,1.6,4.4,1.4,2.0,1.6,1.8,0.0,1.0,0.4,1.8,1.0,0.4,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,-0.2,2.0
2002-03-02,Sheffield United,Stockport,1.4,1.2,1.2,1.6,0.6,0.6,0.6,0.8,0.4,1.8,0.4,2.0,1.6,2.6,1.2,3.2,9.8,2.8,6.8,3.8,5.0,8.6,5.4,8.8,10.0,15.6,12.8,12.0,15.6,11.6,13.2,10.0,0.6,2.8,1.2,1.2,2.8,6.6,5.4,5.6,1.6,1.6,2.2,1.8,2.8,0.8,3.4,1.0,0.0,0.4,0.0,0.6,0.2,0.2,0.2,0.2,0.0,-0.8,0.0
2002-03-02,Portsmouth,Walsall,1.8,0.8,1.6,0.6,0.6,0.2,0.8,0.2,0.4,0.6,1.6,0.4,1.4,1.8,2.6,2.0,4.6,4.2,3.0,5.4,8.2,5.4,7.6,5.6,11.2,15.2,11.8,12.4,13.8,11.6,13.8,12.8,4.4,3.0,3.2,3.2,3.6,3.6,4.2,3.4,1.4,1.4,2.4,1.8,1.6,1.4,1.4,1.2,0.4,0.2,0.6,0.4,0.0,0.0,0.0,0.0,-0.2,-0.6,1.0
2002-03-02,Preston,Birmingham,1.2,1.2,1.6,1.0,0.6,0.6,0.6,0.6,0.4,0.2,0.2,0.2,1.0,0.4,1.8,1.0,7.8,3.8,5.0,4.2,3.6,5.4,5.8,6.8,11.4,15.8,13.8,12.8,14.0,14.8,14.6,12.8,1.8,4.2,2.2,3.8,2.8,4.2,2.6,4.8,0.6,1.6,1.2,2.2,1.8,1.6,1.8,1.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2002-03-02,Grimsby,Crystal Palace,1.4,2.2,0.8,1.6,1.0,1.0,0.6,0.8,0.4,0.8,0.4,0.8,0.6,0.8,0.8,1.2,5.4,4.4,5.8,4.6,5.6,6.0,6.0,5.0,11.8,10.6,12.0,11.2,15.8,13.2,13.2,13.2,3.0,5.2,3.2,5.0,2.2,2.6,3.0,2.6,0.6,1.0,0.8,1.6,1.8,1.6,1.4,1.8,0.2,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
2002-03-02,Burnley,Norwich,0.4,1.4,1.0,1.2,0.0,0.8,0.6,0.0,0.8,0.8,0.6,0.6,1.2,1.4,1.0,1.0,7.2,4.6,6.2,3.0,4.0,5.0,6.0,6.2,15.2,11.0,14.8,13.2,17.6,14.4,16.4,17.2,3.0,3.8,2.0,4.2,3.8,2.6,2.8,2.6,1.2,2.0,1.8,2.4,1.4,1.8,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.2,1.0
2002-03-02,Bradford,Sheffield Weds,1.4,1.4,1.6,1.6,0.6,0.6,1.0,0.4,0.6,0.8,0.0,1.0,1.4,1.8,1.0,2.2,7.2,6.0,4.6,5.4,5.0,8.4,7.2,6.8,15.4,12.6,14.0,14.4,16.6,10.6,11.0,13.8,2.8,4.4,3.0,3.8,4.8,2.8,4.4,3.6,2.2,1.8,1.4,2.0,1.8,1.4,1.2,1.6,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.2,-0.2,2.0
2002-03-02,Barnsley,Millwall,1.2,1.2,1.2,1.0,1.0,0.6,0.6,0.6,0.6,0.0,1.4,0.2,1.6,0.8,2.8,1.2,6.2,5.6,7.4,7.4,4.4,6.4,4.8,3.4,15.4,13.4,14.8,13.0,10.6,12.2,10.6,14.4,2.6,3.6,4.0,5.2,2.6,0.6,2.6,1.8,2.2,1.6,2.2,1.2,1.2,1.6,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,-0.6,0.0,1.0
2002-03-02,Rotherham,Nott'm Forest,1.8,1.2,1.8,1.2,0.6,0.2,0.6,0.0,0.6,0.4,0.2,0.6,1.4,1.0,1.2,1.2,8.8,5.8,5.2,7.6,3.0,7.4,5.0,5.6,11.4,12.8,13.4,9.2,13.4,9.8,14.8,9.0,2.8,4.2,3.8,4.2,2.6,2.4,3.0,2.8,1.8,1.0,1.6,0.4,1.6,1.2,1.8,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.6,-0.2,2.0
2002-03-03,Man City,Coventry,3.4,2.2,2.0,2.8,1.4,1.0,0.4,1.2,0.0,0.2,0.2,0.4,0.8,1.6,0.8,0.6,8.6,5.0,8.6,6.4,5.8,6.0,6.0,5.8,10.6,15.4,11.4,11.6,9.4,12.4,10.0,11.6,1.4,3.0,2.8,3.4,4.4,5.0,4.4,5.4,1.2,1.6,0.6,0.2,1.6,1.4,1.0,1.0,0.4,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.6,0.0
2002-03-05,Stockport,Bradford,0.6,1.8,1.0,1.6,0.2,1.0,0.4,1.0,1.0,0.8,1.4,0.2,2.8,2.0,3.2,1.2,5.0,4.4,4.0,5.4,7.2,7.0,9.6,8.4,10.2,13.6,12.2,13.2,7.6,10.6,8.8,11.2,1.4,2.4,1.6,3.0,7.0,3.0,5.0,4.0,1.2,1.4,1.8,1.4,1.4,1.2,1.2,1.8,0.2,0.0,0.6,0.0,0.0,0.2,0.2,0.2,-1.0,0.2,0.0
2002-03-05,Walsall,Burnley,0.6,1.2,0.4,1.0,0.2,0.6,0.2,0.6,0.8,0.6,0.4,0.4,1.8,0.8,1.8,1.0,5.6,5.6,5.6,5.6,6.8,5.8,5.2,6.0,11.2,16.8,10.0,15.0,12.0,15.8,11.8,16.0,1.8,2.6,4.4,2.0,2.6,2.6,4.0,3.4,1.8,1.8,1.2,2.0,1.6,1.4,1.0,1.8,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0
2002-03-05,Norwich,Rotherham,1.6,0.6,1.4,1.4,0.4,0.2,0.0,0.4,0.0,0.0,0.8,0.2,0.6,1.4,1.0,1.2,4.0,3.8,3.6,4.2,7.4,6.4,6.4,4.0,12.8,13.6,14.8,14.0,15.4,12.2,18.0,15.2,3.4,3.4,5.2,4.2,1.0,4.0,2.8,3.0,1.8,1.0,2.4,1.2,2.2,1.4,2.0,1.8,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,1.0
2002-03-05,West Brom,Watford,2.4,0.8,1.4,1.0,1.8,0.2,1.0,0.6,0.0,0.8,0.2,0.4,0.0,1.4,0.4,1.4,7.2,4.8,5.4,5.6,2.4,4.2,6.0,4.2,15.4,14.4,17.4,12.8,15.8,11.0,13.2,10.6,8.2,3.4,4.8,3.8,3.6,3.4,3.8,4.8,1.2,2.4,1.0,2.0,2.0,2.4,1.4,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.4,1.0
2002-03-05,Gillingham,Grimsby,1.0,0.2,0.8,1.8,0.8,0.2,0.2,1.2,1.0,0.6,1.2,0.4,1.8,1.0,2.0,1.0,7.2,3.2,4.6,5.8,3.8,7.8,4.8,5.6,12.8,9.6,11.6,11.0,11.8,10.2,10.0,12.6,5.8,1.2,3.8,3.8,2.2,3.0,2.0,2.6,0.6,0.6,1.0,0.6,1.2,1.0,0.2,1.6,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.4,-0.4,0.4,0.0
2002-03-05,Crystal Palace,Portsmouth,1.2,1.2,1.4,1.0,0.2,0.8,0.2,0.4,0.8,2.0,1.2,1.4,1.4,3.0,2.0,2.0,4.2,4.2,5.2,3.2,4.0,6.4,5.0,6.2,11.8,13.0,12.2,11.8,13.6,9.8,13.2,13.2,5.0,2.8,4.4,3.4,3.6,3.8,3.0,4.8,2.2,3.0,2.2,2.2,1.6,1.6,1.6,1.0,0.2,0.6,0.0,0.4,0.2,0.0,0.0,0.0,-0.4,-0.2,1.0
2002-03-05,Crewe,Barnsley,1.2,1.0,1.0,0.6,0.6,0.2,0.2,0.4,0.6,1.0,0.6,1.2,2.4,2.0,2.4,2.2,6.0,6.6,6.4,6.8,4.0,4.4,4.2,6.0,9.8,13.2,10.6,15.0,12.6,10.4,11.8,12.4,1.0,4.4,1.8,3.0,1.4,2.2,1.8,3.0,0.0,1.8,0.0,2.2,1.0,0.4,1.2,1.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,-0.2,-0.6,0.0
2002-03-05,Birmingham,Man City,1.2,1.4,1.0,2.4,0.8,0.2,0.6,1.0,0.2,0.8,0.4,0.4,1.0,1.2,0.8,1.2,6.6,8.0,4.4,9.8,6.2,7.6,6.8,5.6,12.0,14.6,13.4,12.0,11.2,13.0,15.4,9.6,2.8,3.0,2.6,3.2,2.8,3.4,4.8,3.0,2.0,0.8,2.2,0.6,1.8,0.2,1.8,0.8,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,2.0
2002-03-05,Millwall,Preston,1.0,1.0,1.2,1.6,0.4,0.0,0.8,0.6,0.4,0.0,0.2,0.2,0.8,1.8,1.0,1.6,8.2,4.4,8.4,5.4,2.2,6.6,3.4,7.0,14.4,14.0,14.4,15.4,20.2,13.4,16.0,14.4,5.0,4.4,4.6,3.0,2.6,2.6,1.8,2.8,1.4,1.4,1.4,0.8,1.8,0.8,1.4,1.4,0.0,0.0,0.2,0.0,0.6,0.2,0.2,0.0,0.2,0.2,0.0
2002-03-06,Coventry,Sheffield United,1.8,0.6,2.8,1.8,0.8,0.0,1.4,0.6,0.4,0.2,1.0,0.4,0.6,0.8,1.4,1.2,6.0,5.0,5.4,6.6,4.8,6.6,6.8,4.8,9.4,15.2,12.0,13.0,12.4,14.6,11.8,13.8,3.6,2.6,2.4,1.6,5.6,4.4,4.8,4.2,0.4,1.8,0.4,2.2,1.6,2.2,1.2,3.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0
2002-03-06,Sheffield Weds,Wimbledon,1.0,1.0,1.6,0.4,0.4,0.4,0.4,0.4,1.6,0.4,0.6,0.0,2.2,0.8,1.4,0.4,4.2,3.2,6.4,4.8,3.8,8.0,6.4,7.2,12.0,12.4,13.6,11.8,10.8,13.0,13.2,14.2,3.2,3.6,4.2,3.4,5.2,6.0,3.4,6.0,2.0,1.0,2.4,0.6,1.4,1.2,1.8,1.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,2.0
2002-03-06,Nott'm Forest,Wolves,0.6,2.6,1.0,3.2,0.0,1.0,0.0,1.0,0.6,0.6,0.6,0.4,0.8,1.0,1.2,0.6,6.4,7.0,6.2,8.8,5.2,5.2,6.4,3.6,9.6,10.2,10.8,10.4,10.6,12.8,10.4,11.8,2.6,4.0,3.4,3.4,3.2,1.6,4.0,0.8,1.0,1.2,0.4,0.8,0.8,2.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,-0.2,1.0,1.0
2002-03-08,Bradford,Man City,1.2,1.6,1.4,2.6,0.6,0.4,1.0,1.2,0.6,0.6,0.4,0.4,1.4,1.0,1.4,1.0,6.4,8.2,5.2,11.0,5.8,7.2,8.6,3.2,13.4,14.8,12.4,11.4,15.6,10.4,10.2,9.2,3.2,2.8,2.8,3.0,5.6,3.2,3.8,3.0,1.6,1.2,1.0,0.8,2.4,0.4,1.6,1.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,-0.2,0.8,2.0
2002-03-09,Sheffield Weds,Gillingham,1.2,1.4,1.2,0.8,0.6,0.6,0.4,0.2,1.0,0.8,0.8,1.4,1.6,1.8,1.8,2.0,3.8,4.2,5.8,6.0,4.8,6.0,6.2,4.0,12.2,13.0,12.8,12.2,11.2,9.6,13.2,9.6,3.4,4.0,4.4,4.8,5.0,1.4,3.6,2.0,1.4,1.2,1.8,0.6,1.4,0.6,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.4,1.0
2002-03-09,Preston,Rotherham,1.4,0.6,1.0,1.2,0.8,0.2,0.2,0.2,0.4,0.0,0.2,0.0,1.0,1.0,1.6,1.0,6.4,4.6,5.4,4.2,4.6,6.6,7.0,4.0,13.4,12.4,14.6,13.0,15.6,11.8,14.2,13.6,3.0,3.2,2.6,4.0,3.2,3.4,3.4,3.0,0.6,1.4,1.2,1.4,2.2,1.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,-0.2,0.2,0.0
2002-03-09,Portsmouth,Millwall,1.6,1.4,0.4,1.2,0.6,0.8,0.0,1.0,0.4,0.0,0.8,0.2,1.6,1.0,1.2,0.8,3.8,6.8,2.6,8.2,6.8,6.0,6.4,5.0,10.8,13.6,12.6,14.6,13.0,11.8,13.2,13.8,3.2,4.6,3.2,5.6,4.6,0.6,6.0,1.6,1.4,1.8,1.4,1.4,1.2,1.8,0.6,1.2,0.4,0.2,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.4,0.0
2002-03-09,Stockport,Burnley,0.6,1.2,1.0,0.8,0.4,0.6,0.6,0.4,0.8,0.6,1.4,0.2,2.2,1.0,2.6,1.0,4.6,6.8,4.2,7.0,7.6,5.6,9.6,5.2,11.4,14.8,12.6,13.6,8.6,13.4,9.8,14.2,1.0,2.4,1.4,2.8,6.2,2.0,4.2,3.8,1.4,2.2,1.6,1.8,1.0,1.4,1.2,1.6,0.2,0.0,0.6,0.0,0.0,0.0,0.2,0.0,-0.6,-0.2,2.0
2002-03-09,Grimsby,Walsall,1.8,0.8,2.0,0.6,1.2,0.2,1.4,0.2,0.2,0.4,0.4,0.2,0.8,1.8,1.0,1.2,4.8,3.0,5.2,4.4,5.4,5.0,6.4,6.0,13.2,14.6,11.0,9.0,16.4,12.0,11.8,11.0,3.6,4.6,3.4,5.2,2.4,3.8,2.6,4.8,0.8,1.2,0.6,0.4,2.0,1.2,1.4,1.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.4,-0.2,1.0
2002-03-09,Crystal Palace,Watford,0.6,1.0,1.4,1.0,0.0,0.2,0.2,0.4,0.6,0.6,1.0,0.4,1.2,1.4,1.6,1.2,5.2,5.0,5.8,5.0,3.0,4.6,4.0,4.8,11.6,14.0,10.8,13.0,15.0,12.0,14.4,10.0,6.2,3.6,5.0,3.0,2.2,2.6,2.6,3.8,2.0,2.4,2.0,2.2,2.0,2.2,2.0,1.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.2,-0.2,2.0
2002-03-09,Coventry,Norwich,2.0,0.6,1.8,1.0,1.0,0.0,1.2,0.0,0.4,1.0,0.8,0.8,0.6,1.6,1.2,0.8,5.4,5.0,5.2,3.6,6.2,5.0,7.2,6.2,11.2,12.6,13.0,13.8,13.0,15.6,13.8,17.2,3.8,4.4,3.0,4.8,4.8,2.6,4.8,2.6,0.8,2.4,1.0,1.8,1.4,1.6,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-0.2,0.0
